estacao=CEPAGRI (9001125)
municipio=Campinas (3509502)
latitude=-22,8156
longitude=-47,0578
altitude=660,0m 

* variaveis calculadas pelo sistema 

data ; tMin ; tMin Estimada ; tMed ; tMed Estimada ; tMax ; tMax Estimada ; precipitacao ; precipitacao Estimada ; estiagem* ; estiagemAgricola* ; urMin ; urMin Estimada ; urMax ; urMax Estimada ; evapotranspiracaoPotencial ; radiacaoSolar ; velocidadeVento ; direcaoVento ; horarioVento ; pontoOrvalhoMinimo ; pontoOrvalhoMaximo ; pressaoAtmMinima ; pressaoAtmMaxima ; evapotranspiracaoReal* ; disponibilidadeAguaSolo*
30/06/2016;11,55;não;18,86;não;26,17;não;0,0;não;22;23;43,77;não;96,2;não;2,9;;;;;;;;;1,79;60,8
29/06/2016;11,43;não;18,09;não;24,75;não;0,0;não;21;22;42,51;não;95,5;não;2,46;;;;;;;;;1,56;62,59
28/06/2016;10,8;não;17,43;não;24,05;não;0,0;não;20;21;39,69;não;89,2;não;2,32;;;;;;;;;1,5;64,15
27/06/2016;10,59;não;17,8;não;25,01;não;0,0;não;19;20;39,68;não;94,7;não;2,63;;;;;;;;;1,75;65,65
26/06/2016;12,18;não;19,02;não;25,86;não;0,0;não;18;19;40,95;não;94,9;não;2,73;;;;;;;;;1,87;67,4
25/06/2016;12,57;não;19,45;não;26,32;não;0,0;não;17;18;43,12;não;94,3;não;2,83;;;;;;;;;1,99;69,27
24/06/2016;12,56;não;19,01;não;25,45;não;0,0;não;16;17;48,67;não;99,2;não;2,56;;;;;;;;;1,84;71,26
23/06/2016;12,47;não;18,69;não;24,9;não;0,0;não;15;16;51,3;não;99,3;não;2,4;;;;;;;;;1,78;73,1
22/06/2016;12,34;não;16,97;não;21,6;não;0,0;não;14;15;59,89;não;94,2;não;1,55;;;;;;;;;1,17;74,88
21/06/2016;12,29;não;17,74;não;23,19;não;0,0;não;13;14;56,5;não;98,3;não;1,94;;;;;;;;;1,49;76,05
20/06/2016;11,76;não;18,54;não;25,32;não;0,0;não;12;13;43,85;não;98,7;não;2,6;;;;;;;;;2,04;77,54
19/06/2016;11,77;não;19,1;não;26,42;não;0,0;não;11;12;39,81;não;96,7;não;2,95;;;;;;;;;2,38;79,58
18/06/2016;11,39;não;18,92;não;26,44;não;0,0;não;10;11;38,75;não;94,5;não;3,0;;;;;;;;;2,5;81,96
17/06/2016;11,55;não;18,89;não;26,22;não;0,0;não;9;10;42,01;não;95,0;não;2,91;;;;;;;;;2,49;84,46
16/06/2016;9,88;não;17,36;não;24,83;não;0,0;não;8;9;44,96;não;95,8;não;2,64;;;;;;;;;2,33;86,95
15/06/2016;8,03;não;15,98;não;23,93;não;0,0;não;7;8;38,53;não;92,1;não;2,56;;;;;;;;;2,31;89,28
14/06/2016;6,41;não;13,52;não;20,62;não;0,0;não;6;7;23,46;não;90,0;não;1,79;;;;;;;;;1,66;91,59
13/06/2016;5,25;não;11,65;não;18,05;não;0,0;não;5;6;27,49;não;98,2;não;1,3;;;;;;;;;1,22;93,25
12/06/2016;5,06;não;12,28;não;19,49;não;0,0;não;4;5;29,39;não;98,8;não;1,63;;;;;;;;;1,55;94,47
11/06/2016;5,95;não;12,6;não;19,25;não;0,0;não;3;4;42,03;não;99,2;não;1,51;;;;;;;;;1,46;96,02
10/06/2016;6,21;não;12,83;não;19,44;não;0,0;não;2;3;42,96;não;98,7;não;1,53;;;;;;;;;1,51;97,48
09/06/2016;8,19;não;13,52;não;18,85;não;0,25;não;1;2;58,29;não;100,0;não;1,27;;;;;;;;;1,26;98,99
08/06/2016;9,2;não;13,02;não;16,84;não;2,03;não;0;1;92,4;não;100,0;não;0,85;;;;;;;;;0,85;100,0
07/06/2016;14,31;não;20,06;não;25,81;não;29,21;não;0;0;74,4;não;100,0;não;2,5;;;;;;;;;2,5;100,0
06/06/2016;18,5;não;20,97;não;23,44;não;28,96;não;0;0;84,4;não;100,0;não;1,51;;;;;;;;;1,51;100,0
05/06/2016;17,86;não;19,45;não;21,04;não;27,94;não;0;0;87,7;não;100,0;não;1,07;;;;;;;;;1,07;100,0
04/06/2016;16,2;não;17,87;não;19,54;não;19,05;não;0;0;89,6;não;100,0;não;0,91;;;;;;;;;0,91;100,0
03/06/2016;15,77;não;20,37;não;24,97;não;45,72;não;0;0;62,25;não;100,0;não;2,12;;;;;;;;;2,12;100,0
02/06/2016;15,96;não;21,14;não;26,31;não;24,89;não;0;0;60,41;não;100,0;não;2,5;;;;;;;;;2,5;96,93
01/06/2016;15,26;não;20,02;não;24,77;não;2,79;não;0;1;66,38;não;100,0;não;2,12;;;;;;;;;2,12;74,54
31/05/2016;14,01;não;16,2;não;18,38;não;18,54;não;0;0;80,2;não;100,0;não;0,84;;;;;;;;;0,84;73,87
30/05/2016;13,08;não;16,97;não;20,85;não;0,0;não;7;7;71,2;não;99,6;não;1,35;;;;;;;;;0,76;56,17
29/05/2016;14,51;não;20,77;não;27,02;não;0,0;não;6;6;52,02;não;95,7;não;2,89;;;;;;;;;1,67;56,93
28/05/2016;14,33;não;20,07;não;25,81;não;0,0;não;5;5;51,55;não;97,9;não;2,52;;;;;;;;;1,5;58,6
27/05/2016;13,59;não;19,56;não;25,52;não;0,0;não;4;4;45,82;não;98,3;não;2,51;;;;;;;;;1,53;60,1
26/05/2016;12,64;não;19,63;não;26,61;não;0,0;não;3;3;44,75;não;95,4;não;2,97;;;;;;;;;1,85;61,63
25/05/2016;10,49;não;16,1;não;21,7;não;0,0;não;2;2;51,81;não;92,1;não;1,75;;;;;;;;;1,12;63,48
24/05/2016;8,71;não;14,55;não;20,38;não;0,25;não;1;1;50,41;não;97,8;não;1,58;;;;;;;;;1,12;64,6
23/05/2016;13,5;não;20,86;não;28,22;não;11,68;não;0;0;54,3;não;100,0;não;3,45;;;;;;;;;3,45;65,47
22/05/2016;14,15;não;16,96;não;19,76;não;2,54;não;0;1;92,5;não;100,0;não;1,08;;;;;;;;;1,08;57,24
21/05/2016;15,77;não;22,18;não;28,59;não;36,83;não;0;0;52,99;não;100,0;não;3,32;;;;;;;;;3,32;55,78
20/05/2016;15,49;não;18,49;não;21,49;não;4,83;não;0;57;77,9;não;100,0;não;1,34;;;;;;;;;1,34;22,27
19/05/2016;15,34;não;17,96;não;20,58;não;6,6;não;0;56;80,9;não;100,0;não;1,16;;;;;;;;;1,16;18,78
18/05/2016;13,87;não;19,69;não;25,5;não;0,0;não;2;55;55,83;não;94,3;não;2,51;;;;;;;;;0,34;13,34
17/05/2016;18,19;não;23,39;não;28,58;não;0,0;não;1;54;54,62;não;96,9;não;3,05;;;;;;;;;0,42;13,68
16/05/2016;14,34;não;21,25;não;28,16;não;3,05;não;0;53;46,76;não;96,9;não;3,36;;;;;;;;;3,1;14,1
15/05/2016;13,6;não;19,89;não;26,18;não;0,0;não;18;52;48,73;não;95,1;não;2,77;;;;;;;;;0,39;14,15
14/05/2016;14,69;não;20,63;não;26,57;não;0,0;não;17;51;47,23;não;89,6;não;2,78;;;;;;;;;0,41;14,54
13/05/2016;14,89;não;20,55;não;26,2;não;0,0;não;16;50;51,43;não;92,5;não;2,64;;;;;;;;;0,4;14,95
12/05/2016;15,04;não;20,36;não;25,68;não;0,0;não;15;49;55,15;não;97,8;não;2,47;;;;;;;;;0,39;15,35
11/05/2016;14,09;não;18,47;não;22,85;não;0,0;não;14;48;68,23;não;99,4;não;1,78;;;;;;;;;0,28;15,74
10/05/2016;16,76;não;22,93;não;29,1;não;0,0;não;13;47;49,07;não;94,9;não;3,44;;;;;;;;;0,56;16,02
09/05/2016;15,96;não;21,29;não;26,62;não;0,0;não;12;46;53,04;não;96,3;não;2,68;;;;;;;;;0,45;16,58
08/05/2016;16,42;não;22,15;não;27,88;não;0,0;não;11;45;44,09;não;95,3;não;3,06;;;;;;;;;0,53;17,03
07/05/2016;14,69;não;21,73;não;28,76;não;0,0;não;10;44;38,9;não;95,7;não;3,6;;;;;;;;;0,64;17,56
06/05/2016;14,21;não;21,15;não;28,09;não;0,0;não;9;43;35,82;não;95,8;não;3,41;;;;;;;;;0,63;18,2
05/05/2016;12,73;não;20,3;não;27,86;não;0,0;não;8;42;35,3;não;95,4;não;3,52;;;;;;;;;0,68;18,83
04/05/2016;11,88;não;19,89;não;27,9;não;0,0;não;7;41;26,52;não;97,3;não;3,65;;;;;;;;;0,72;19,51
03/05/2016;10,73;não;18,91;não;27,09;não;0,0;não;6;40;21,32;não;96,0;não;3,49;;;;;;;;;0,72;20,23
02/05/2016;9,71;não;16,76;não;23,8;não;0,0;não;5;39;29,21;não;91,4;não;2,48;;;;;;;;;0,53;20,95
01/05/2016;10,71;não;16,28;não;21,84;não;0,0;não;4;38;46,67;não;100,0;não;1,84;;;;;;;;;0,4;21,48
30/04/2016;11,03;não;16,46;não;21,89;não;0,0;não;3;37;60,81;não;99,0;não;1,83;;;;;;;;;0,4;21,88
29/04/2016;10,4;não;17,72;não;25,04;não;0,0;não;2;36;40,55;não;100,0;não;2,82;;;;;;;;;0,64;22,28
28/04/2016;9,7;não;14,34;não;18,97;não;0,0;não;1;35;71,6;não;100,0;não;1,26;;;;;;;;;0,29;22,92
27/04/2016;18,06;não;22,14;não;26,22;não;4,06;não;0;34;56,72;não;99,0;não;2,4;;;;;;;;;2,4;23,21
26/04/2016;19,3;não;25,67;não;32,04;não;0,0;não;24;33;35,44;não;82,8;não;4,9;;;;;;;;;1,08;21,55
25/04/2016;18,09;não;25,12;não;32,14;não;0,0;não;23;32;34,68;não;87,4;não;5,05;;;;;;;;;1,18;22,63
24/04/2016;18,83;não;25,5;não;32,16;não;0,0;não;22;31;37,48;não;87,0;não;4,98;;;;;;;;;1,21;23,81
23/04/2016;19,02;não;26,16;não;33,3;não;0,0;não;21;30;29,63;não;92,2;não;5,28;;;;;;;;;1,36;25,02
22/04/2016;17,89;não;24,9;não;31,9;não;0,0;não;20;29;30,09;não;83,6;não;4,99;;;;;;;;;1,35;26,38
21/04/2016;18,39;não;25,71;não;33,03;não;0,0;não;19;28;36,89;não;85,6;não;5,26;;;;;;;;;1,5;27,73
20/04/2016;19,27;não;25,75;não;32,22;não;0,0;não;18;27;41,46;não;91,0;não;4,95;;;;;;;;;1,48;29,23
19/04/2016;19,24;não;26,45;não;33,66;não;0,0;não;17;26;36,26;não;89,4;não;5,35;;;;;;;;;1,69;30,71
18/04/2016;18,46;não;25,29;não;32,11;não;0,0;não;16;25;35,12;não;88,1;não;5,0;;;;;;;;;1,66;32,4
17/04/2016;18,43;não;25,73;não;33,02;não;0,0;não;15;24;34,73;não;87,9;não;5,26;;;;;;;;;1,84;34,06
16/04/2016;19,54;não;26,34;não;33,14;não;0,0;não;14;23;37,88;não;86,2;não;5,19;;;;;;;;;1,91;35,9
15/04/2016;20,15;não;26,41;não;32,66;não;0,0;não;13;22;41,92;não;88,8;não;5,0;;;;;;;;;1,94;37,81
14/04/2016;19,84;não;26,07;não;32,3;não;0,0;não;12;21;37,98;não;91,2;não;4,92;;;;;;;;;2,0;39,75
13/04/2016;20,05;não;26,65;não;33,25;não;0,0;não;11;20;40,26;não;93,6;não;5,17;;;;;;;;;2,22;41,75
12/04/2016;20,02;não;27,05;não;34,07;não;0,0;não;10;19;39,05;não;92,3;não;5,39;;;;;;;;;2,43;43,97
11/04/2016;20,67;não;27,42;não;34,16;não;0,0;não;9;18;32,86;não;90,8;não;5,36;;;;;;;;;2,56;46,4
10/04/2016;19,22;não;26,71;não;34,19;não;0,0;não;8;17;32,86;não;94,5;não;5,48;;;;;;;;;2,76;48,96
09/04/2016;18,55;não;25,69;não;32,83;não;0,0;não;7;16;35,86;não;96,4;não;5,19;;;;;;;;;2,75;51,72
08/04/2016;17,19;não;24,9;não;32,61;não;0,0;não;6;15;36,21;não;93,0;não;5,26;;;;;;;;;2,94;54,47
07/04/2016;17,72;não;24,47;não;31,22;não;0,0;não;5;14;39,16;não;97,6;não;4,81;;;;;;;;;2,83;57,41
06/04/2016;17,18;não;24,58;não;31,97;não;0,0;não;4;13;38,24;não;98,0;não;5,08;;;;;;;;;3,14;60,24
05/04/2016;17,19;não;24,46;não;31,73;não;0,0;não;3;12;40,83;não;95,6;não;5,01;;;;;;;;;3,26;63,38
04/04/2016;19,14;não;25,9;não;32,66;não;0,0;não;2;11;37,45;não;94,5;não;5,09;;;;;;;;;3,48;66,64
03/04/2016;19,1;não;25,28;não;31,45;não;0,0;não;1;10;42,63;não;98,1;não;4,73;;;;;;;;;3,39;70,12
02/04/2016;18,35;não;25,5;não;32,65;não;9,14;não;0;9;43,0;não;98,3;não;5,16;;;;;;;;;5,16;73,51
01/04/2016;20,38;não;27,04;não;33,69;não;0,0;não;6;8;39,43;não;96,7;não;5,26;;;;;;;;;3,76;69,53
31/03/2016;19,52;não;25,53;não;31,53;não;0,0;não;5;7;43,46;não;97,6;não;4,71;;;;;;;;;3,53;73,29
30/03/2016;19,08;não;25,04;não;31,0;não;0,0;não;4;6;48,88;não;94,0;não;4,59;;;;;;;;;3,61;76,82
29/03/2016;19,06;não;25,56;não;32,06;não;0,0;não;3;5;53,04;não;97,9;não;4,93;;;;;;;;;4,06;80,43
28/03/2016;19,9;não;25,32;não;30,74;não;0,25;não;2;4;57,29;não;99,3;não;4,01;;;;;;;;;3,49;84,49
27/03/2016;20,01;não;24,57;não;29,12;não;0,0;não;1;3;59,89;não;95,8;não;3,35;;;;;;;;;2,99;87,73
26/03/2016;19,23;não;24,38;não;29,52;não;3,3;não;0;2;57,83;não;99,6;não;3,62;;;;;;;;;3,59;90,72
25/03/2016;18,64;não;24,38;não;30,11;não;0,51;não;1;1;54,06;não;96,7;não;3,95;;;;;;;;;3,7;91,01
24/03/2016;17,76;não;24,78;não;31,8;não;31,5;não;0;0;48,11;não;99,0;não;4,98;;;;;;;;;4,98;94,2
23/03/2016;18,88;não;24,32;não;29,76;não;0,0;não;7;11;53,19;não;97,8;não;3,78;;;;;;;;;2,61;67,68
22/03/2016;19,62;não;25,93;não;32,24;não;0,0;não;6;10;41,25;não;94,0;não;4,92;;;;;;;;;3,54;70,29
21/03/2016;19,1;não;25,53;não;31,96;não;0,0;não;5;9;46,16;não;94,8;não;4,89;;;;;;;;;3,7;73,83
20/03/2016;16,94;não;24,5;não;32,05;não;0,0;não;4;8;35,37;não;96,6;não;5,13;;;;;;;;;4,08;77,53
19/03/2016;18,09;não;24,77;não;31,44;não;0,0;não;3;7;42,43;não;97,2;não;4,84;;;;;;;;;4,05;81,61
18/03/2016;18,55;não;24,76;não;30,97;não;0,0;não;2;6;43,37;não;95,9;não;4,64;;;;;;;;;4,07;85,66
17/03/2016;19,54;não;24,56;não;29,58;não;0,0;não;1;5;55,63;não;96,7;não;3,67;;;;;;;;;3,35;89,73
16/03/2016;19,66;não;25,3;não;30,93;não;8,13;não;0;4;50,88;não;99,1;não;4,23;;;;;;;;;4,23;93,08
15/03/2016;19,8;não;25,82;não;31,84;não;0,0;não;3;3;45,76;não;91,8;não;4,78;;;;;;;;;4,37;89,18
14/03/2016;18,98;não;23,89;não;28,8;não;0,0;não;2;2;59,22;não;91,0;não;3,45;;;;;;;;;3,28;93,55
13/03/2016;19,22;não;24,07;não;28,91;não;0,25;não;1;1;56,07;não;100,0;não;3,47;;;;;;;;;3,42;96,83
12/03/2016;20,76;não;24,48;não;28,2;não;10,41;não;0;0;69,64;não;100,0;não;3,02;;;;;;;;;3,02;100,0
11/03/2016;20,22;não;24,39;não;28,55;não;53,85;não;0;0;67,44;não;100,0;não;3,22;;;;;;;;;3,22;100,0
10/03/2016;20,81;não;26,22;não;31,62;não;0,76;não;2;7;48,74;não;97,8;não;4,6;;;;;;;;;4,22;88,24
09/03/2016;20,42;não;26,55;não;32,67;não;0,0;não;1;6;46,29;não;95,6;não;4,97;;;;;;;;;4,67;91,7
08/03/2016;19,31;não;25,73;não;32,14;não;7,11;não;0;5;51,83;não;96,1;não;4,93;;;;;;;;;4,93;96,37
07/03/2016;18,6;não;24,97;não;31,34;não;6,6;não;0;4;51,72;não;100,0;não;4,75;;;;;;;;;4,75;94,19
06/03/2016;19,31;não;24,95;não;30,58;não;0,0;não;2;3;50,08;não;97,4;não;4,22;;;;;;;;;3,98;92,34
05/03/2016;18,12;não;23,6;não;29,08;não;0,0;não;1;2;56,99;não;98,5;não;3,75;;;;;;;;;3,68;96,32
04/03/2016;19,41;não;22,77;não;26,13;não;4,32;não;0;1;74,6;não;99,6;não;2,51;;;;;;;;;2,51;100,0
03/03/2016;18,41;não;23,32;não;28,23;não;76,5;não;0;0;66,5;não;99,7;não;3,38;;;;;;;;;3,38;100,0
02/03/2016;17,54;não;19,73;não;21,91;não;1,52;não;0;1;86,4;não;100,0;não;1,5;;;;;;;;;1,5;100,0
01/03/2016;17,48;não;21,78;não;26,07;não;12,45;não;0;0;67,48;não;100,0;não;2,72;;;;;;;;;2,72;100,0
29/02/2016;20,66;não;24,94;não;29,21;não;20,07;não;0;0;61,3;não;100,0;não;3,49;;;;;;;;;3,49;100,0
28/02/2016;20,03;não;23,78;não;27,53;não;66,55;não;0;0;72,7;não;100,0;não;2,94;;;;;;;;;2,94;100,0
27/02/2016;21,63;não;26,63;não;31,62;não;1,02;não;0;2;52,46;não;93,6;não;4,41;;;;;;;;;4,21;92,46
26/02/2016;19,92;não;25,52;não;31,12;não;0,0;não;1;1;43,63;não;98,5;não;4,45;;;;;;;;;4,35;95,65
25/02/2016;19,91;não;24,41;não;28,9;não;34,04;não;0;0;62,9;não;100,0;não;3,5;;;;;;;;;3,5;100,0
24/02/2016;20,13;não;23,56;não;26,99;não;1,78;não;0;1;69,43;não;98,3;não;2,76;;;;;;;;;2,76;99,02
23/02/2016;19,69;não;22,69;não;25,68;não;18,03;não;0;0;77,8;não;99,4;não;2,38;;;;;;;;;2,38;100,0
22/02/2016;19,3;não;23,5;não;27,69;não;3,56;não;0;1;67,08;não;100,0;não;3,12;;;;;;;;;3,12;100,0
21/02/2016;20,1;não;26,27;não;32,44;não;14,73;não;0;0;47,54;não;99,8;não;4,94;;;;;;;;;4,94;100,0
20/02/2016;19,95;não;26,58;não;33,21;não;33,27;não;0;0;48,81;não;100,0;não;5,17;;;;;;;;;5,17;100,0
19/02/2016;20,76;não;26,57;não;32,38;não;0,0;não;3;3;50,09;não;97,6;não;4,85;;;;;;;;;3,87;77,84
18/02/2016;20,17;não;26,39;não;32,61;não;0,51;não;2;2;50,08;não;97,7;não;4,98;;;;;;;;;4,24;81,71
17/02/2016;20,51;não;24,95;não;29,39;não;0,0;não;1;1;57,0;não;99,2;não;3,67;;;;;;;;;3,2;85,44
16/02/2016;19,8;não;26,24;não;32,67;não;28,45;não;0;0;50,41;não;100,0;não;5,03;;;;;;;;;5,03;88,64
15/02/2016;22,15;não;27,91;não;33,66;não;0,0;não;3;7;46,24;não;94,1;não;5,09;;;;;;;;;3,41;65,22
14/02/2016;19,74;não;25,99;não;32,24;não;0,0;não;2;6;43,56;não;98,0;não;4,91;;;;;;;;;3,45;68,63
13/02/2016;18,34;não;25,05;não;31,75;não;0,0;não;1;5;39,07;não;91,9;não;4,91;;;;;;;;;3,63;72,08
12/02/2016;18,53;não;24,86;não;31,18;não;5,08;não;0;4;54,91;não;92,4;não;4,71;;;;;;;;;4,71;75,71
11/02/2016;21,02;não;27,2;não;33,38;não;0,0;não;3;3;45,69;não;96,8;não;5,12;;;;;;;;;3,96;75,34
10/02/2016;20,89;não;27,07;não;33,24;não;0,0;não;2;2;43,78;não;92,2;não;5,09;;;;;;;;;4,14;79,3
09/02/2016;20,02;não;26,23;não;32,43;não;0,0;não;1;1;47,93;não;97,4;não;4,94;;;;;;;;;4,23;83,44
08/02/2016;19,56;não;26,34;não;33,11;não;17,02;não;0;0;44,95;não;100,0;não;5,18;;;;;;;;;5,18;87,67
07/02/2016;20,19;não;25,91;não;31,62;não;16,51;não;0;0;56,49;não;99,6;não;4,67;;;;;;;;;4,67;75,83
06/02/2016;20,68;não;27,79;não;34,9;não;10,67;não;0;0;35,88;não;99,6;não;5,53;;;;;;;;;5,53;63,99
05/02/2016;20,9;não;26,77;não;32,64;não;0,0;não;6;10;48,2;não;93,9;não;4,92;;;;;;;;;2,97;58,85
04/02/2016;20,88;não;28,28;não;35,68;não;0,0;não;5;9;32,88;não;92,3;não;5,68;;;;;;;;;3,61;61,82
03/02/2016;19,89;não;27,39;não;34,89;não;0,0;não;4;8;31,95;não;93,7;não;5,59;;;;;;;;;3,76;65,43
02/02/2016;20,34;não;27,17;não;34,0;não;0,0;não;3;7;29,68;não;87,0;não;5,34;;;;;;;;;3,8;69,19
01/02/2016;19,42;não;26,55;não;33,67;não;0,0;não;2;6;27,42;não;86,0;não;5,34;;;;;;;;;4,0;72,99
31/01/2016;20,33;não;26,34;não;32,35;não;0,0;não;1;5;45,12;não;95,2;não;4,89;;;;;;;;;3,86;76,99
30/01/2016;21,14;não;24,96;não;28,77;não;4,83;não;0;4;65,66;não;97,8;não;3,43;;;;;;;;;3,43;80,85
29/01/2016;20,7;não;26,05;não;31,4;não;0,0;não;1;3;56,95;não;95,3;não;4,67;;;;;;;;;3,8;79,45
28/01/2016;20,71;não;26,21;não;31,7;não;5,59;não;0;2;54,47;não;97,5;não;4,64;;;;;;;;;4,64;83,25
27/01/2016;20,6;não;27,07;não;33,54;não;0,51;não;1;1;45,21;não;96,4;não;5,2;;;;;;;;;4,46;82,3
26/01/2016;18,93;não;25,69;não;32,44;não;11,18;não;0;0;46,29;não;99,5;não;5,05;;;;;;;;;5,05;86,25
25/01/2016;19,19;não;25,29;não;31,38;não;4,32;não;0;9;50,14;não;96,1;não;4,7;;;;;;;;;4,63;80,12
24/01/2016;18,49;não;25,05;não;31,6;não;9,4;não;0;8;43,09;não;95,8;não;4,84;;;;;;;;;4,84;80,43
23/01/2016;17,71;não;23,69;não;29,66;não;0,0;não;7;7;46,25;não;90,0;não;4,35;;;;;;;;;3,38;75,87
22/01/2016;15,8;não;22,46;não;29,11;não;0,0;não;6;6;42,75;não;89,6;não;4,4;;;;;;;;;3,56;79,25
21/01/2016;18,82;não;24,13;não;29,43;não;0,0;não;5;5;55,8;não;88,1;não;4,09;;;;;;;;;3,46;82,81
20/01/2016;17,71;não;22,33;não;26,94;não;0,0;não;4;4;62,17;não;86,8;não;3,2;;;;;;;;;2,8;86,27
19/01/2016;18,58;não;23,93;não;29,27;não;0,0;não;3;3;54,26;não;85,0;não;4,06;;;;;;;;;3,7;89,07
18/01/2016;17,98;não;23,31;não;28,63;não;0,0;não;2;2;53,17;não;82,3;não;3,87;;;;;;;;;3,66;92,77
17/01/2016;16,95;não;22,34;não;27,73;não;0,0;não;1;1;60,24;não;86,7;não;3,64;;;;;;;;;3,57;96,43
16/01/2016;18,37;não;22,37;não;26,36;não;18,29;não;0;0;84,0;não;100,0;não;2,91;;;;;;;;;2,91;100,0
15/01/2016;21,03;não;25,75;não;30,47;não;28,96;não;0;0;61,47;não;100,0;não;4,25;;;;;;;;;4,25;100,0
14/01/2016;21,08;não;25,04;não;28,99;não;26,42;não;0;0;72,7;não;100,0;não;3,6;;;;;;;;;3,6;100,0
13/01/2016;20,89;não;21,73;não;22,57;não;57,4;não;0;0;95,4;não;100,0;não;1,5;;;;;;;;;1,5;100,0
12/01/2016;21,11;não;22,67;não;24,22;não;15,75;não;0;0;90,0;não;100,0;não;1,93;;;;;;;;;1,93;100,0
11/01/2016;20,7;não;24,81;não;28,92;não;11,18;não;0;0;59,48;não;99,6;não;3,63;;;;;;;;;3,63;100,0
10/01/2016;20,79;não;26,4;não;32,0;não;19,81;não;0;0;55,41;não;98,9;não;4,73;;;;;;;;;4,73;92,81
09/01/2016;22,45;não;28,07;não;33,68;não;0,0;não;5;5;44,44;não;90,5;não;5,07;;;;;;;;;4,04;77,73
08/01/2016;20,4;não;27,29;não;34,17;não;0,0;não;4;4;31,62;não;83,9;não;5,38;;;;;;;;;4,52;81,77
07/01/2016;19,23;não;25,8;não;32,36;não;0,0;não;3;3;38,94;não;86,3;não;5,0;;;;;;;;;4,43;86,29
06/01/2016;18,27;não;25,21;não;32,14;não;0,0;não;2;2;40,53;não;94,0;não;5,03;;;;;;;;;4,68;90,72
05/01/2016;18,13;não;24,26;não;30,39;não;0,0;não;1;1;57,02;não;92,1;não;4,71;;;;;;;;;4,6;95,4
04/01/2016;19,4;não;23,41;não;27,42;não;12,19;não;0;0;67,53;não;94,0;não;3,21;;;;;;;;;3,21;100,0
03/01/2016;20,68;não;25,31;não;29,94;não;0,51;não;1;2;62,47;não;100,0;não;4,1;;;;;;;;;4,04;96,47
02/01/2016;20,22;não;25,0;não;29,77;não;9,91;não;0;1;57,9;não;100,0;não;4,1;;;;;;;;;4,1;100,0
01/01/2016;19,71;não;24,3;não;28,88;não;41,91;não;0;0;63,83;não;100,0;não;3,78;;;;;;;;;3,78;100,0
31/12/2015;19,62;não;20,86;não;22,09;não;11,94;não;0;0;86,9;não;99,9;não;1,5;;;;;;;;;1,5;100,0
30/12/2015;19,4;não;21,23;não;23,06;não;17,53;não;0;0;85,4;não;100,0;não;1,78;;;;;;;;;1,78;100,0
29/12/2015;19,94;não;23,3;não;26,66;não;41,66;não;0;0;70,2;não;100,0;não;2,87;;;;;;;;;2,87;100,0
28/12/2015;19,62;não;23,63;não;27,64;não;16,0;não;0;0;68,24;não;99,5;não;3,28;;;;;;;;;3,28;93,96
27/12/2015;21,32;não;25,69;não;30,06;não;0,25;não;1;1;58,24;não;96,9;não;4,07;;;;;;;;;3,41;81,24
26/12/2015;20,09;não;25,49;não;30,88;não;10,16;não;0;0;55,97;não;99,5;não;4,65;;;;;;;;;4,65;84,4
25/12/2015;21,04;não;27,08;não;33,12;não;0,0;não;5;5;44,12;não;91,0;não;5,04;;;;;;;;;4,08;78,89
24/12/2015;21,49;não;27,23;não;32,96;não;0,0;não;4;4;42,17;não;91,4;não;4,95;;;;;;;;;4,21;82,97
23/12/2015;21,61;não;27,16;não;32,7;não;0,0;não;3;3;45,72;não;91,8;não;4,86;;;;;;;;;4,34;87,18
22/12/2015;20,05;não;25,95;não;31,85;não;0,0;não;2;2;45,67;não;93,3;não;4,76;;;;;;;;;4,46;91,52
21/12/2015;20,45;não;25,41;não;30,36;não;0,25;não;1;1;44,85;não;95,1;não;4,35;;;;;;;;;4,27;95,98
20/12/2015;18,51;não;25,49;não;32,46;não;30,48;não;0;0;43,19;não;99,0;não;5,1;;;;;;;;;5,1;100,0
19/12/2015;20,32;não;27,41;não;34,5;não;0,25;não;3;3;35,81;não;92,4;não;5,47;;;;;;;;;4,9;86,81
18/12/2015;19,96;não;26,66;não;33,36;não;0,0;não;2;2;38,22;não;93,6;não;5,21;;;;;;;;;4,89;91,46
17/12/2015;18,91;não;23,68;não;28,45;não;0,0;não;1;1;63,63;não;98,4;não;3,72;;;;;;;;;3,65;96,35
16/12/2015;19,94;não;26,08;não;32,22;não;24,89;não;0;0;49,63;não;100,0;não;4,89;;;;;;;;;4,89;100,0
15/12/2015;20,02;não;26,53;não;33,04;não;30,73;não;0;0;41,57;não;98,3;não;5,12;;;;;;;;;5,12;100,0
14/12/2015;20,24;não;25,55;não;30,85;não;2,29;não;0;1;56,76;não;95,5;não;4,61;;;;;;;;;4,58;97,71
13/12/2015;18,94;não;25,26;não;31,58;não;28,96;não;0;0;52,54;não;98,7;não;4,79;;;;;;;;;4,79;100,0
12/12/2015;20,24;não;25,88;não;31,52;não;0,0;não;1;5;46,28;não;96,5;não;4,63;;;;;;;;;4,24;89,5
11/12/2015;19,69;não;23,58;não;27,47;não;7,62;não;0;4;64,81;não;98,6;não;3,2;;;;;;;;;3,2;93,74
10/12/2015;21,02;não;24,81;não;28,6;não;0,0;não;3;3;59,09;não;95,8;não;3,48;;;;;;;;;3,16;89,32
